bn_instance,strategy,beta,sample_size,num_samples,is_cpdag,skeleton_TP,skeleton_FP,skeleton_FN,skeleton_SHD,TP,FP,FN,SHD,directed_precision,directed_recall,directed_F1,num_reversed,reversed_edges,num_undirected,undirected_edges,learned_edges_count,true_edges_count
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta100,100,500,500,False,10,14,25,39,9,15,26,40,0.375,0.2571428571428571,0.30508474576271183,1,"[('V21', 'V24')]",0,[],24,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta100,100,5000,5000,False,22,3,13,16,22,3,13,16,0.88,0.6285714285714286,0.7333333333333334,0,[],0,[],25,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta1000,1000,1000,1000,False,12,9,23,32,10,11,25,34,0.47619047619047616,0.2857142857142857,0.3571428571428571,2,"[('V18', 'V21'), ('V3', 'V18')]",0,[],21,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta1000,1000,10000,10000,False,26,2,9,11,26,2,9,11,0.9285714285714286,0.7428571428571429,0.8253968253968255,0,[],0,[],28,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta1000,1000,200,200,False,9,21,26,47,9,21,26,47,0.3,0.2571428571428571,0.2769230769230769,0,[],0,[],30,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta1000,1000,2000,2000,False,11,6,24,30,11,6,24,30,0.6470588235294118,0.3142857142857143,0.4230769230769231,0,[],0,[],17,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta1000,1000,500,500,False,10,14,25,39,9,15,26,40,0.375,0.2571428571428571,0.30508474576271183,1,"[('V21', 'V24')]",0,[],24,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta1000,1000,5000,5000,False,22,3,13,16,22,3,13,16,0.88,0.6285714285714286,0.7333333333333334,0,[],0,[],25,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta200,200,1000,1000,False,12,9,23,32,10,11,25,34,0.47619047619047616,0.2857142857142857,0.3571428571428571,2,"[('V18', 'V21'), ('V3', 'V18')]",0,[],21,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta200,200,10000,10000,False,26,2,9,11,26,2,9,11,0.9285714285714286,0.7428571428571429,0.8253968253968255,0,[],0,[],28,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta200,200,200,200,False,9,21,26,47,9,21,26,47,0.3,0.2571428571428571,0.2769230769230769,0,[],0,[],30,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta200,200,2000,2000,False,11,6,24,30,11,6,24,30,0.6470588235294118,0.3142857142857143,0.4230769230769231,0,[],0,[],17,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta200,200,500,500,False,10,14,25,39,9,15,26,40,0.375,0.2571428571428571,0.30508474576271183,1,"[('V21', 'V24')]",0,[],24,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta200,200,5000,5000,False,22,3,13,16,22,3,13,16,0.88,0.6285714285714286,0.7333333333333334,0,[],0,[],25,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta30,30,1000,1000,False,12,9,23,32,10,11,25,34,0.47619047619047616,0.2857142857142857,0.3571428571428571,2,"[('V18', 'V21'), ('V3', 'V18')]",0,[],21,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta30,30,10000,10000,False,26,2,9,11,26,2,9,11,0.9285714285714286,0.7428571428571429,0.8253968253968255,0,[],0,[],28,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta30,30,200,200,False,9,22,26,48,9,22,26,48,0.2903225806451613,0.2571428571428571,0.27272727272727276,0,[],0,[],31,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta30,30,2000,2000,False,11,6,24,30,11,6,24,30,0.6470588235294118,0.3142857142857143,0.4230769230769231,0,[],0,[],17,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta30,30,500,500,False,10,14,25,39,9,15,26,40,0.375,0.2571428571428571,0.30508474576271183,1,"[('V21', 'V24')]",0,[],24,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta30,30,5000,5000,False,22,3,13,16,22,3,13,16,0.88,0.6285714285714286,0.7333333333333334,0,[],0,[],25,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta50,50,1000,1000,False,12,9,23,32,10,11,25,34,0.47619047619047616,0.2857142857142857,0.3571428571428571,2,"[('V18', 'V21'), ('V3', 'V18')]",0,[],21,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta50,50,10000,10000,False,26,2,9,11,26,2,9,11,0.9285714285714286,0.7428571428571429,0.8253968253968255,0,[],0,[],28,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta50,50,200,200,False,9,22,26,48,9,22,26,48,0.2903225806451613,0.2571428571428571,0.27272727272727276,0,[],0,[],31,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta50,50,2000,2000,False,11,6,24,30,11,6,24,30,0.6470588235294118,0.3142857142857143,0.4230769230769231,0,[],0,[],17,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta50,50,500,500,False,10,14,25,39,9,15,26,40,0.375,0.2571428571428571,0.30508474576271183,1,"[('V21', 'V24')]",0,[],24,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta50,50,5000,5000,False,22,3,13,16,22,3,13,16,0.88,0.6285714285714286,0.7333333333333334,0,[],0,[],25,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta500,500,1000,1000,False,12,9,23,32,10,11,25,34,0.47619047619047616,0.2857142857142857,0.3571428571428571,2,"[('V18', 'V21'), ('V3', 'V18')]",0,[],21,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta500,500,10000,10000,False,26,2,9,11,26,2,9,11,0.9285714285714286,0.7428571428571429,0.8253968253968255,0,[],0,[],28,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta500,500,200,200,False,9,21,26,47,9,21,26,47,0.3,0.2571428571428571,0.2769230769230769,0,[],0,[],30,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta500,500,2000,2000,False,11,6,24,30,11,6,24,30,0.6470588235294118,0.3142857142857143,0.4230769230769231,0,[],0,[],17,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta500,500,500,500,False,10,14,25,39,9,15,26,40,0.375,0.2571428571428571,0.30508474576271183,1,"[('V21', 'V24')]",0,[],24,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta500,500,5000,5000,False,22,3,13,16,22,3,13,16,0.88,0.6285714285714286,0.7333333333333334,0,[],0,[],25,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta70,70,1000,1000,False,12,9,23,32,10,11,25,34,0.47619047619047616,0.2857142857142857,0.3571428571428571,2,"[('V18', 'V21'), ('V3', 'V18')]",0,[],21,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta70,70,10000,10000,False,26,2,9,11,26,2,9,11,0.9285714285714286,0.7428571428571429,0.8253968253968255,0,[],0,[],28,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta70,70,200,200,False,9,22,26,48,9,22,26,48,0.2903225806451613,0.2571428571428571,0.27272727272727276,0,[],0,[],31,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta70,70,2000,2000,False,11,6,24,30,11,6,24,30,0.6470588235294118,0.3142857142857143,0.4230769230769231,0,[],0,[],17,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta70,70,500,500,False,10,14,25,39,9,15,26,40,0.375,0.2571428571428571,0.30508474576271183,1,"[('V21', 'V24')]",0,[],24,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d8_beta70,70,5000,5000,False,22,3,13,16,22,3,13,16,0.88,0.6285714285714286,0.7333333333333334,0,[],0,[],25,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta10,10,1000,1000,False,12,8,23,31,10,10,25,33,0.5,0.2857142857142857,0.36363636363636365,2,"[('V18', 'V21'), ('V3', 'V18')]",0,[],20,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta10,10,10000,10000,False,26,2,9,11,26,2,9,11,0.9285714285714286,0.7428571428571429,0.8253968253968255,0,[],0,[],28,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta10,10,200,200,False,7,19,28,47,7,19,28,47,0.2692307692307692,0.2,0.22950819672131148,0,[],0,[],26,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta10,10,2000,2000,False,11,6,24,30,11,6,24,30,0.6470588235294118,0.3142857142857143,0.4230769230769231,0,[],0,[],17,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta10,10,500,500,False,10,14,25,39,9,15,26,40,0.375,0.2571428571428571,0.30508474576271183,1,"[('V21', 'V24')]",0,[],24,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta10,10,5000,5000,False,22,3,13,16,22,3,13,16,0.88,0.6285714285714286,0.7333333333333334,0,[],0,[],25,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta100,100,1000,1000,False,12,8,23,31,10,10,25,33,0.5,0.2857142857142857,0.36363636363636365,2,"[('V18', 'V21'), ('V3', 'V18')]",0,[],20,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta100,100,10000,10000,False,26,2,9,11,26,2,9,11,0.9285714285714286,0.7428571428571429,0.8253968253968255,0,[],0,[],28,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta100,100,200,200,False,7,19,28,47,7,19,28,47,0.2692307692307692,0.2,0.22950819672131148,0,[],0,[],26,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta100,100,2000,2000,False,11,6,24,30,11,6,24,30,0.6470588235294118,0.3142857142857143,0.4230769230769231,0,[],0,[],17,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta100,100,500,500,False,10,13,25,38,9,14,26,39,0.391304347826087,0.2571428571428571,0.3103448275862069,1,"[('V21', 'V24')]",0,[],23,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta100,100,5000,5000,False,22,2,13,15,22,2,13,15,0.9166666666666666,0.6285714285714286,0.7457627118644068,0,[],0,[],24,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta1000,1000,1000,1000,False,12,8,23,31,10,10,25,33,0.5,0.2857142857142857,0.36363636363636365,2,"[('V18', 'V21'), ('V3', 'V18')]",0,[],20,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta1000,1000,10000,10000,False,26,2,9,11,26,2,9,11,0.9285714285714286,0.7428571428571429,0.8253968253968255,0,[],0,[],28,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta1000,1000,200,200,False,7,19,28,47,7,19,28,47,0.2692307692307692,0.2,0.22950819672131148,0,[],0,[],26,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta1000,1000,2000,2000,False,11,6,24,30,11,6,24,30,0.6470588235294118,0.3142857142857143,0.4230769230769231,0,[],0,[],17,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta1000,1000,500,500,False,10,13,25,38,9,14,26,39,0.391304347826087,0.2571428571428571,0.3103448275862069,1,"[('V21', 'V24')]",0,[],23,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta1000,1000,5000,5000,False,22,2,13,15,22,2,13,15,0.9166666666666666,0.6285714285714286,0.7457627118644068,0,[],0,[],24,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta200,200,1000,1000,False,12,8,23,31,10,10,25,33,0.5,0.2857142857142857,0.36363636363636365,2,"[('V18', 'V21'), ('V3', 'V18')]",0,[],20,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta200,200,10000,10000,False,26,2,9,11,26,2,9,11,0.9285714285714286,0.7428571428571429,0.8253968253968255,0,[],0,[],28,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta200,200,200,200,False,7,19,28,47,7,19,28,47,0.2692307692307692,0.2,0.22950819672131148,0,[],0,[],26,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta200,200,2000,2000,False,11,6,24,30,11,6,24,30,0.6470588235294118,0.3142857142857143,0.4230769230769231,0,[],0,[],17,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta200,200,500,500,False,10,13,25,38,9,14,26,39,0.391304347826087,0.2571428571428571,0.3103448275862069,1,"[('V21', 'V24')]",0,[],23,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta200,200,5000,5000,False,22,2,13,15,22,2,13,15,0.9166666666666666,0.6285714285714286,0.7457627118644068,0,[],0,[],24,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta30,30,1000,1000,False,12,8,23,31,10,10,25,33,0.5,0.2857142857142857,0.36363636363636365,2,"[('V18', 'V21'), ('V3', 'V18')]",0,[],20,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta30,30,10000,10000,False,26,2,9,11,26,2,9,11,0.9285714285714286,0.7428571428571429,0.8253968253968255,0,[],0,[],28,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta30,30,200,200,False,7,19,28,47,7,19,28,47,0.2692307692307692,0.2,0.22950819672131148,0,[],0,[],26,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta30,30,2000,2000,False,11,6,24,30,11,6,24,30,0.6470588235294118,0.3142857142857143,0.4230769230769231,0,[],0,[],17,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta30,30,500,500,False,10,13,25,38,9,14,26,39,0.391304347826087,0.2571428571428571,0.3103448275862069,1,"[('V21', 'V24')]",0,[],23,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta30,30,5000,5000,False,22,3,13,16,22,3,13,16,0.88,0.6285714285714286,0.7333333333333334,0,[],0,[],25,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta50,50,1000,1000,False,12,8,23,31,10,10,25,33,0.5,0.2857142857142857,0.36363636363636365,2,"[('V18', 'V21'), ('V3', 'V18')]",0,[],20,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta50,50,10000,10000,False,26,2,9,11,26,2,9,11,0.9285714285714286,0.7428571428571429,0.8253968253968255,0,[],0,[],28,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta50,50,200,200,False,7,19,28,47,7,19,28,47,0.2692307692307692,0.2,0.22950819672131148,0,[],0,[],26,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta50,50,2000,2000,False,11,6,24,30,11,6,24,30,0.6470588235294118,0.3142857142857143,0.4230769230769231,0,[],0,[],17,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta50,50,500,500,False,10,13,25,38,9,14,26,39,0.391304347826087,0.2571428571428571,0.3103448275862069,1,"[('V21', 'V24')]",0,[],23,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta50,50,5000,5000,False,22,3,13,16,22,3,13,16,0.88,0.6285714285714286,0.7333333333333334,0,[],0,[],25,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta500,500,1000,1000,False,12,8,23,31,10,10,25,33,0.5,0.2857142857142857,0.36363636363636365,2,"[('V18', 'V21'), ('V3', 'V18')]",0,[],20,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta500,500,10000,10000,False,26,2,9,11,26,2,9,11,0.9285714285714286,0.7428571428571429,0.8253968253968255,0,[],0,[],28,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta500,500,200,200,False,7,19,28,47,7,19,28,47,0.2692307692307692,0.2,0.22950819672131148,0,[],0,[],26,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta500,500,2000,2000,False,11,6,24,30,11,6,24,30,0.6470588235294118,0.3142857142857143,0.4230769230769231,0,[],0,[],17,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta500,500,500,500,False,10,13,25,38,9,14,26,39,0.391304347826087,0.2571428571428571,0.3103448275862069,1,"[('V21', 'V24')]",0,[],23,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta500,500,5000,5000,False,22,2,13,15,22,2,13,15,0.9166666666666666,0.6285714285714286,0.7457627118644068,0,[],0,[],24,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta70,70,1000,1000,False,12,8,23,31,10,10,25,33,0.5,0.2857142857142857,0.36363636363636365,2,"[('V18', 'V21'), ('V3', 'V18')]",0,[],20,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta70,70,10000,10000,False,26,2,9,11,26,2,9,11,0.9285714285714286,0.7428571428571429,0.8253968253968255,0,[],0,[],28,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta70,70,200,200,False,7,19,28,47,7,19,28,47,0.2692307692307692,0.2,0.22950819672131148,0,[],0,[],26,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta70,70,2000,2000,False,11,6,24,30,11,6,24,30,0.6470588235294118,0.3142857142857143,0.4230769230769231,0,[],0,[],17,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta70,70,500,500,False,10,13,25,38,9,14,26,39,0.391304347826087,0.2571428571428571,0.3103448275862069,1,"[('V21', 'V24')]",0,[],23,35
bn_N24_E35_07,hierarchy_monotonic_score_ess10_alpha0d9_beta70,70,5000,5000,False,22,2,13,15,22,2,13,15,0.9166666666666666,0.6285714285714286,0.7457627118644068,0,[],0,[],24,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta10,10,1000,1000,False,5,5,30,35,4,6,31,36,0.4,0.11428571428571428,0.17777777777777776,1,"[('V21', 'V24')]",0,[],10,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta10,10,10000,10000,False,20,0,15,15,20,0,15,15,1.0,0.5714285714285714,0.7272727272727273,0,[],0,[],20,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta10,10,200,200,False,3,7,32,39,3,7,32,39,0.3,0.08571428571428572,0.13333333333333333,0,[],0,[],10,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta10,10,2000,2000,False,4,2,31,33,4,2,31,33,0.6666666666666666,0.11428571428571428,0.19512195121951217,0,[],0,[],6,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta10,10,500,500,False,5,6,30,36,4,7,31,37,0.36363636363636365,0.11428571428571428,0.17391304347826086,1,"[('V21', 'V24')]",0,[],11,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta10,10,5000,5000,False,15,1,20,21,14,2,21,22,0.875,0.4,0.5490196078431373,1,"[('V7', 'V16')]",0,[],16,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta100,100,1000,1000,False,6,1,29,30,5,2,30,31,0.7142857142857143,0.14285714285714285,0.23809523809523808,1,"[('V21', 'V24')]",0,[],7,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta100,100,10000,10000,False,20,0,15,15,20,0,15,15,1.0,0.5714285714285714,0.7272727272727273,0,[],0,[],20,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta100,100,200,200,False,3,3,32,35,3,3,32,35,0.5,0.08571428571428572,0.14634146341463414,0,[],0,[],6,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta100,100,2000,2000,False,5,1,30,31,5,1,30,31,0.8333333333333334,0.14285714285714285,0.2439024390243902,0,[],0,[],6,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta100,100,500,500,False,5,3,30,33,4,4,31,34,0.5,0.11428571428571428,0.18604651162790695,1,"[('V21', 'V24')]",0,[],8,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta100,100,5000,5000,False,15,1,20,21,14,2,21,22,0.875,0.4,0.5490196078431373,1,"[('V7', 'V16')]",0,[],16,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta1000,1000,1000,1000,False,6,1,29,30,5,2,30,31,0.7142857142857143,0.14285714285714285,0.23809523809523808,1,"[('V21', 'V24')]",0,[],7,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta1000,1000,10000,10000,False,20,0,15,15,20,0,15,15,1.0,0.5714285714285714,0.7272727272727273,0,[],0,[],20,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta1000,1000,200,200,False,3,3,32,35,3,3,32,35,0.5,0.08571428571428572,0.14634146341463414,0,[],0,[],6,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta1000,1000,2000,2000,False,5,1,30,31,5,1,30,31,0.8333333333333334,0.14285714285714285,0.2439024390243902,0,[],0,[],6,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta1000,1000,500,500,False,5,3,30,33,4,4,31,34,0.5,0.11428571428571428,0.18604651162790695,1,"[('V21', 'V24')]",0,[],8,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta1000,1000,5000,5000,False,15,1,20,21,14,2,21,22,0.875,0.4,0.5490196078431373,1,"[('V7', 'V16')]",0,[],16,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta200,200,1000,1000,False,6,1,29,30,5,2,30,31,0.7142857142857143,0.14285714285714285,0.23809523809523808,1,"[('V21', 'V24')]",0,[],7,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta200,200,10000,10000,False,20,0,15,15,20,0,15,15,1.0,0.5714285714285714,0.7272727272727273,0,[],0,[],20,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta200,200,200,200,False,3,3,32,35,3,3,32,35,0.5,0.08571428571428572,0.14634146341463414,0,[],0,[],6,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta200,200,2000,2000,False,5,1,30,31,5,1,30,31,0.8333333333333334,0.14285714285714285,0.2439024390243902,0,[],0,[],6,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta200,200,500,500,False,5,3,30,33,4,4,31,34,0.5,0.11428571428571428,0.18604651162790695,1,"[('V21', 'V24')]",0,[],8,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta200,200,5000,5000,False,15,1,20,21,14,2,21,22,0.875,0.4,0.5490196078431373,1,"[('V7', 'V16')]",0,[],16,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta30,30,1000,1000,False,6,1,29,30,5,2,30,31,0.7142857142857143,0.14285714285714285,0.23809523809523808,1,"[('V21', 'V24')]",0,[],7,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta30,30,10000,10000,False,20,0,15,15,20,0,15,15,1.0,0.5714285714285714,0.7272727272727273,0,[],0,[],20,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta30,30,200,200,False,3,4,32,36,3,4,32,36,0.42857142857142855,0.08571428571428572,0.14285714285714285,0,[],0,[],7,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta30,30,2000,2000,False,5,1,30,31,5,1,30,31,0.8333333333333334,0.14285714285714285,0.2439024390243902,0,[],0,[],6,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta30,30,500,500,False,5,4,30,34,4,5,31,35,0.4444444444444444,0.11428571428571428,0.1818181818181818,1,"[('V21', 'V24')]",0,[],9,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta30,30,5000,5000,False,15,1,20,21,14,2,21,22,0.875,0.4,0.5490196078431373,1,"[('V7', 'V16')]",0,[],16,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta50,50,1000,1000,False,6,1,29,30,5,2,30,31,0.7142857142857143,0.14285714285714285,0.23809523809523808,1,"[('V21', 'V24')]",0,[],7,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta50,50,10000,10000,False,20,0,15,15,20,0,15,15,1.0,0.5714285714285714,0.7272727272727273,0,[],0,[],20,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta50,50,200,200,False,3,3,32,35,3,3,32,35,0.5,0.08571428571428572,0.14634146341463414,0,[],0,[],6,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta50,50,2000,2000,False,5,1,30,31,5,1,30,31,0.8333333333333334,0.14285714285714285,0.2439024390243902,0,[],0,[],6,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta50,50,500,500,False,5,4,30,34,4,5,31,35,0.4444444444444444,0.11428571428571428,0.1818181818181818,1,"[('V21', 'V24')]",0,[],9,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta50,50,5000,5000,False,15,1,20,21,14,2,21,22,0.875,0.4,0.5490196078431373,1,"[('V7', 'V16')]",0,[],16,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta500,500,1000,1000,False,6,1,29,30,5,2,30,31,0.7142857142857143,0.14285714285714285,0.23809523809523808,1,"[('V21', 'V24')]",0,[],7,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta500,500,10000,10000,False,20,0,15,15,20,0,15,15,1.0,0.5714285714285714,0.7272727272727273,0,[],0,[],20,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta500,500,200,200,False,3,3,32,35,3,3,32,35,0.5,0.08571428571428572,0.14634146341463414,0,[],0,[],6,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta500,500,2000,2000,False,5,1,30,31,5,1,30,31,0.8333333333333334,0.14285714285714285,0.2439024390243902,0,[],0,[],6,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta500,500,500,500,False,5,3,30,33,4,4,31,34,0.5,0.11428571428571428,0.18604651162790695,1,"[('V21', 'V24')]",0,[],8,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta500,500,5000,5000,False,15,1,20,21,14,2,21,22,0.875,0.4,0.5490196078431373,1,"[('V7', 'V16')]",0,[],16,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta70,70,1000,1000,False,6,1,29,30,5,2,30,31,0.7142857142857143,0.14285714285714285,0.23809523809523808,1,"[('V21', 'V24')]",0,[],7,35
bn_N24_E35_07,hierarchy_monotonic_score_ess1_alpha0d1_beta70,70,10000,10000,False,20,0,15,15,20,0,15,15,1.0,0.5714285714285714,0.7272727272727273,0,[],0,[],20,35
