bn_instance,strategy,beta,sample_size,num_samples,is_cpdag,skeleton_TP,skeleton_FP,skeleton_FN,skeleton_SHD,TP,FP,FN,SHD,directed_precision,directed_recall,directed_F1,num_reversed,reversed_edges,num_undirected,undirected_edges,learned_edges_count,true_edges_count
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta30,30,2000,2000,False,8,1,8,9,7,2,9,10,0.7777777777777778,0.4375,0.56,1,"[('V2', 'V11')]",0,[],9,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta30,30,500,500,False,4,2,12,14,4,2,12,14,0.6666666666666666,0.25,0.36363636363636365,0,[],0,[],6,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta30,30,5000,5000,False,11,0,5,5,9,2,7,7,0.8181818181818182,0.5625,0.6666666666666666,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],11,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta50,50,1000,1000,False,5,2,11,13,5,2,11,13,0.7142857142857143,0.3125,0.43478260869565216,0,[],0,[],7,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta50,50,10000,10000,False,14,0,2,2,11,3,5,5,0.7857142857142857,0.6875,0.7333333333333334,3,"[('V4', 'V5'), ('V4', 'V12'), ('V5', 'V12')]",0,[],14,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta50,50,200,200,False,6,2,10,12,5,3,11,13,0.625,0.3125,0.4166666666666667,1,"[('V5', 'V10')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta50,50,2000,2000,False,8,1,8,9,7,2,9,10,0.7777777777777778,0.4375,0.56,1,"[('V2', 'V11')]",0,[],9,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta50,50,500,500,False,4,2,12,14,4,2,12,14,0.6666666666666666,0.25,0.36363636363636365,0,[],0,[],6,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta50,50,5000,5000,False,11,0,5,5,9,2,7,7,0.8181818181818182,0.5625,0.6666666666666666,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],11,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta500,500,1000,1000,False,5,2,11,13,5,2,11,13,0.7142857142857143,0.3125,0.43478260869565216,0,[],0,[],7,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta500,500,10000,10000,False,14,0,2,2,11,3,5,5,0.7857142857142857,0.6875,0.7333333333333334,3,"[('V4', 'V5'), ('V4', 'V12'), ('V5', 'V12')]",0,[],14,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta500,500,200,200,False,6,2,10,12,5,3,11,13,0.625,0.3125,0.4166666666666667,1,"[('V5', 'V10')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta500,500,2000,2000,False,8,1,8,9,7,2,9,10,0.7777777777777778,0.4375,0.56,1,"[('V2', 'V11')]",0,[],9,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta500,500,500,500,False,4,2,12,14,4,2,12,14,0.6666666666666666,0.25,0.36363636363636365,0,[],0,[],6,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta500,500,5000,5000,False,11,0,5,5,9,2,7,7,0.8181818181818182,0.5625,0.6666666666666666,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],11,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta70,70,1000,1000,False,5,2,11,13,5,2,11,13,0.7142857142857143,0.3125,0.43478260869565216,0,[],0,[],7,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta70,70,10000,10000,False,14,0,2,2,11,3,5,5,0.7857142857142857,0.6875,0.7333333333333334,3,"[('V4', 'V5'), ('V4', 'V12'), ('V5', 'V12')]",0,[],14,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta70,70,200,200,False,6,2,10,12,5,3,11,13,0.625,0.3125,0.4166666666666667,1,"[('V5', 'V10')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta70,70,2000,2000,False,8,1,8,9,7,2,9,10,0.7777777777777778,0.4375,0.56,1,"[('V2', 'V11')]",0,[],9,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta70,70,500,500,False,4,2,12,14,4,2,12,14,0.6666666666666666,0.25,0.36363636363636365,0,[],0,[],6,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d8_beta70,70,5000,5000,False,11,0,5,5,9,2,7,7,0.8181818181818182,0.5625,0.6666666666666666,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],11,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta10,10,1000,1000,False,5,2,11,13,5,2,11,13,0.7142857142857143,0.3125,0.43478260869565216,0,[],0,[],7,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta10,10,10000,10000,False,14,0,2,2,11,3,5,5,0.7857142857142857,0.6875,0.7333333333333334,3,"[('V4', 'V5'), ('V4', 'V12'), ('V5', 'V12')]",0,[],14,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta10,10,200,200,False,6,2,10,12,5,3,11,13,0.625,0.3125,0.4166666666666667,1,"[('V5', 'V10')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta10,10,2000,2000,False,8,1,8,9,7,2,9,10,0.7777777777777778,0.4375,0.56,1,"[('V2', 'V11')]",0,[],9,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta10,10,500,500,False,4,2,12,14,4,2,12,14,0.6666666666666666,0.25,0.36363636363636365,0,[],0,[],6,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta10,10,5000,5000,False,11,0,5,5,9,2,7,7,0.8181818181818182,0.5625,0.6666666666666666,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],11,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta100,100,1000,1000,False,5,2,11,13,5,2,11,13,0.7142857142857143,0.3125,0.43478260869565216,0,[],0,[],7,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta100,100,10000,10000,False,14,0,2,2,11,3,5,5,0.7857142857142857,0.6875,0.7333333333333334,3,"[('V4', 'V5'), ('V4', 'V12'), ('V5', 'V12')]",0,[],14,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta100,100,200,200,False,6,2,10,12,5,3,11,13,0.625,0.3125,0.4166666666666667,1,"[('V5', 'V10')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta100,100,2000,2000,False,8,1,8,9,7,2,9,10,0.7777777777777778,0.4375,0.56,1,"[('V2', 'V11')]",0,[],9,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta100,100,500,500,False,4,2,12,14,4,2,12,14,0.6666666666666666,0.25,0.36363636363636365,0,[],0,[],6,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta100,100,5000,5000,False,11,0,5,5,9,2,7,7,0.8181818181818182,0.5625,0.6666666666666666,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],11,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta1000,1000,1000,1000,False,5,2,11,13,5,2,11,13,0.7142857142857143,0.3125,0.43478260869565216,0,[],0,[],7,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta1000,1000,10000,10000,False,14,0,2,2,11,3,5,5,0.7857142857142857,0.6875,0.7333333333333334,3,"[('V4', 'V5'), ('V4', 'V12'), ('V5', 'V12')]",0,[],14,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta1000,1000,200,200,False,6,2,10,12,5,3,11,13,0.625,0.3125,0.4166666666666667,1,"[('V5', 'V10')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta1000,1000,2000,2000,False,8,1,8,9,7,2,9,10,0.7777777777777778,0.4375,0.56,1,"[('V2', 'V11')]",0,[],9,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta1000,1000,500,500,False,4,2,12,14,4,2,12,14,0.6666666666666666,0.25,0.36363636363636365,0,[],0,[],6,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta1000,1000,5000,5000,False,11,0,5,5,9,2,7,7,0.8181818181818182,0.5625,0.6666666666666666,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],11,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta200,200,1000,1000,False,5,2,11,13,5,2,11,13,0.7142857142857143,0.3125,0.43478260869565216,0,[],0,[],7,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta200,200,10000,10000,False,14,0,2,2,11,3,5,5,0.7857142857142857,0.6875,0.7333333333333334,3,"[('V4', 'V5'), ('V4', 'V12'), ('V5', 'V12')]",0,[],14,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta200,200,200,200,False,6,2,10,12,5,3,11,13,0.625,0.3125,0.4166666666666667,1,"[('V5', 'V10')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta200,200,2000,2000,False,8,1,8,9,7,2,9,10,0.7777777777777778,0.4375,0.56,1,"[('V2', 'V11')]",0,[],9,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta200,200,500,500,False,4,2,12,14,4,2,12,14,0.6666666666666666,0.25,0.36363636363636365,0,[],0,[],6,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta200,200,5000,5000,False,11,0,5,5,9,2,7,7,0.8181818181818182,0.5625,0.6666666666666666,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],11,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta30,30,1000,1000,False,5,2,11,13,5,2,11,13,0.7142857142857143,0.3125,0.43478260869565216,0,[],0,[],7,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta30,30,10000,10000,False,14,0,2,2,11,3,5,5,0.7857142857142857,0.6875,0.7333333333333334,3,"[('V4', 'V5'), ('V4', 'V12'), ('V5', 'V12')]",0,[],14,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta30,30,200,200,False,6,2,10,12,5,3,11,13,0.625,0.3125,0.4166666666666667,1,"[('V5', 'V10')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta30,30,2000,2000,False,8,1,8,9,7,2,9,10,0.7777777777777778,0.4375,0.56,1,"[('V2', 'V11')]",0,[],9,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta30,30,500,500,False,4,2,12,14,4,2,12,14,0.6666666666666666,0.25,0.36363636363636365,0,[],0,[],6,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta30,30,5000,5000,False,11,0,5,5,9,2,7,7,0.8181818181818182,0.5625,0.6666666666666666,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],11,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta50,50,1000,1000,False,5,2,11,13,5,2,11,13,0.7142857142857143,0.3125,0.43478260869565216,0,[],0,[],7,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta50,50,10000,10000,False,14,0,2,2,11,3,5,5,0.7857142857142857,0.6875,0.7333333333333334,3,"[('V4', 'V5'), ('V4', 'V12'), ('V5', 'V12')]",0,[],14,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta50,50,200,200,False,6,2,10,12,5,3,11,13,0.625,0.3125,0.4166666666666667,1,"[('V5', 'V10')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta50,50,2000,2000,False,8,1,8,9,7,2,9,10,0.7777777777777778,0.4375,0.56,1,"[('V2', 'V11')]",0,[],9,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta50,50,500,500,False,4,2,12,14,4,2,12,14,0.6666666666666666,0.25,0.36363636363636365,0,[],0,[],6,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta50,50,5000,5000,False,11,0,5,5,9,2,7,7,0.8181818181818182,0.5625,0.6666666666666666,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],11,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta500,500,1000,1000,False,5,2,11,13,5,2,11,13,0.7142857142857143,0.3125,0.43478260869565216,0,[],0,[],7,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta500,500,10000,10000,False,14,0,2,2,11,3,5,5,0.7857142857142857,0.6875,0.7333333333333334,3,"[('V4', 'V5'), ('V4', 'V12'), ('V5', 'V12')]",0,[],14,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta500,500,200,200,False,6,2,10,12,5,3,11,13,0.625,0.3125,0.4166666666666667,1,"[('V5', 'V10')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta500,500,2000,2000,False,8,1,8,9,7,2,9,10,0.7777777777777778,0.4375,0.56,1,"[('V2', 'V11')]",0,[],9,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta500,500,500,500,False,4,2,12,14,4,2,12,14,0.6666666666666666,0.25,0.36363636363636365,0,[],0,[],6,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta500,500,5000,5000,False,11,0,5,5,9,2,7,7,0.8181818181818182,0.5625,0.6666666666666666,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],11,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta70,70,1000,1000,False,5,2,11,13,5,2,11,13,0.7142857142857143,0.3125,0.43478260869565216,0,[],0,[],7,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta70,70,10000,10000,False,14,0,2,2,11,3,5,5,0.7857142857142857,0.6875,0.7333333333333334,3,"[('V4', 'V5'), ('V4', 'V12'), ('V5', 'V12')]",0,[],14,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta70,70,200,200,False,6,2,10,12,5,3,11,13,0.625,0.3125,0.4166666666666667,1,"[('V5', 'V10')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta70,70,2000,2000,False,8,1,8,9,7,2,9,10,0.7777777777777778,0.4375,0.56,1,"[('V2', 'V11')]",0,[],9,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta70,70,500,500,False,4,2,12,14,4,2,12,14,0.6666666666666666,0.25,0.36363636363636365,0,[],0,[],6,16
bn_N12_E16_01,monotonic_score_ess10_alpha0d9_beta70,70,5000,5000,False,11,0,5,5,9,2,7,7,0.8181818181818182,0.5625,0.6666666666666666,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],11,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta10,10,1000,1000,False,4,1,12,13,4,1,12,13,0.8,0.25,0.38095238095238093,0,[],0,[],5,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta10,10,10000,10000,False,13,0,3,3,11,2,5,5,0.8461538461538461,0.6875,0.7586206896551724,2,"[('V4', 'V12'), ('V5', 'V12')]",0,[],13,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta10,10,200,200,False,0,0,16,16,0,0,16,16,0.0,0.0,0.0,0,[],0,[],0,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta10,10,2000,2000,False,6,0,10,10,4,2,12,12,0.6666666666666666,0.25,0.36363636363636365,2,"[('V4', 'V12'), ('V2', 'V11')]",0,[],6,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta10,10,500,500,False,1,2,15,17,1,2,15,17,0.3333333333333333,0.0625,0.10526315789473684,0,[],0,[],3,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta10,10,5000,5000,False,8,0,8,8,6,2,10,10,0.75,0.375,0.5,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta100,100,1000,1000,False,4,1,12,13,4,1,12,13,0.8,0.25,0.38095238095238093,0,[],0,[],5,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta100,100,10000,10000,False,13,0,3,3,11,2,5,5,0.8461538461538461,0.6875,0.7586206896551724,2,"[('V4', 'V12'), ('V5', 'V12')]",0,[],13,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta100,100,200,200,False,0,0,16,16,0,0,16,16,0.0,0.0,0.0,0,[],0,[],0,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta100,100,2000,2000,False,6,0,10,10,4,2,12,12,0.6666666666666666,0.25,0.36363636363636365,2,"[('V4', 'V12'), ('V2', 'V11')]",0,[],6,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta100,100,500,500,False,1,1,15,16,1,1,15,16,0.5,0.0625,0.1111111111111111,0,[],0,[],2,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta100,100,5000,5000,False,8,0,8,8,6,2,10,10,0.75,0.375,0.5,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta1000,1000,1000,1000,False,4,1,12,13,4,1,12,13,0.8,0.25,0.38095238095238093,0,[],0,[],5,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta1000,1000,10000,10000,False,13,0,3,3,11,2,5,5,0.8461538461538461,0.6875,0.7586206896551724,2,"[('V4', 'V12'), ('V5', 'V12')]",0,[],13,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta1000,1000,200,200,False,0,0,16,16,0,0,16,16,0.0,0.0,0.0,0,[],0,[],0,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta1000,1000,2000,2000,False,6,0,10,10,4,2,12,12,0.6666666666666666,0.25,0.36363636363636365,2,"[('V4', 'V12'), ('V2', 'V11')]",0,[],6,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta1000,1000,500,500,False,1,1,15,16,1,1,15,16,0.5,0.0625,0.1111111111111111,0,[],0,[],2,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta1000,1000,5000,5000,False,8,0,8,8,6,2,10,10,0.75,0.375,0.5,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta200,200,1000,1000,False,4,1,12,13,4,1,12,13,0.8,0.25,0.38095238095238093,0,[],0,[],5,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta200,200,10000,10000,False,13,0,3,3,11,2,5,5,0.8461538461538461,0.6875,0.7586206896551724,2,"[('V4', 'V12'), ('V5', 'V12')]",0,[],13,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta200,200,200,200,False,0,0,16,16,0,0,16,16,0.0,0.0,0.0,0,[],0,[],0,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta200,200,2000,2000,False,6,0,10,10,4,2,12,12,0.6666666666666666,0.25,0.36363636363636365,2,"[('V4', 'V12'), ('V2', 'V11')]",0,[],6,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta200,200,500,500,False,1,1,15,16,1,1,15,16,0.5,0.0625,0.1111111111111111,0,[],0,[],2,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta200,200,5000,5000,False,8,0,8,8,6,2,10,10,0.75,0.375,0.5,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta30,30,1000,1000,False,4,1,12,13,4,1,12,13,0.8,0.25,0.38095238095238093,0,[],0,[],5,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta30,30,10000,10000,False,13,0,3,3,11,2,5,5,0.8461538461538461,0.6875,0.7586206896551724,2,"[('V4', 'V12'), ('V5', 'V12')]",0,[],13,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta30,30,200,200,False,0,0,16,16,0,0,16,16,0.0,0.0,0.0,0,[],0,[],0,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta30,30,2000,2000,False,6,0,10,10,4,2,12,12,0.6666666666666666,0.25,0.36363636363636365,2,"[('V4', 'V12'), ('V2', 'V11')]",0,[],6,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta30,30,500,500,False,1,1,15,16,1,1,15,16,0.5,0.0625,0.1111111111111111,0,[],0,[],2,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta30,30,5000,5000,False,8,0,8,8,6,2,10,10,0.75,0.375,0.5,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta50,50,1000,1000,False,4,1,12,13,4,1,12,13,0.8,0.25,0.38095238095238093,0,[],0,[],5,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta50,50,10000,10000,False,13,0,3,3,11,2,5,5,0.8461538461538461,0.6875,0.7586206896551724,2,"[('V4', 'V12'), ('V5', 'V12')]",0,[],13,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta50,50,200,200,False,0,0,16,16,0,0,16,16,0.0,0.0,0.0,0,[],0,[],0,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta50,50,2000,2000,False,6,0,10,10,4,2,12,12,0.6666666666666666,0.25,0.36363636363636365,2,"[('V4', 'V12'), ('V2', 'V11')]",0,[],6,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta50,50,500,500,False,1,1,15,16,1,1,15,16,0.5,0.0625,0.1111111111111111,0,[],0,[],2,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta50,50,5000,5000,False,8,0,8,8,6,2,10,10,0.75,0.375,0.5,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta500,500,1000,1000,False,4,1,12,13,4,1,12,13,0.8,0.25,0.38095238095238093,0,[],0,[],5,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta500,500,10000,10000,False,13,0,3,3,11,2,5,5,0.8461538461538461,0.6875,0.7586206896551724,2,"[('V4', 'V12'), ('V5', 'V12')]",0,[],13,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta500,500,200,200,False,0,0,16,16,0,0,16,16,0.0,0.0,0.0,0,[],0,[],0,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta500,500,2000,2000,False,6,0,10,10,4,2,12,12,0.6666666666666666,0.25,0.36363636363636365,2,"[('V4', 'V12'), ('V2', 'V11')]",0,[],6,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta500,500,500,500,False,1,1,15,16,1,1,15,16,0.5,0.0625,0.1111111111111111,0,[],0,[],2,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta500,500,5000,5000,False,8,0,8,8,6,2,10,10,0.75,0.375,0.5,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta70,70,1000,1000,False,4,1,12,13,4,1,12,13,0.8,0.25,0.38095238095238093,0,[],0,[],5,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta70,70,10000,10000,False,13,0,3,3,11,2,5,5,0.8461538461538461,0.6875,0.7586206896551724,2,"[('V4', 'V12'), ('V5', 'V12')]",0,[],13,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta70,70,200,200,False,0,0,16,16,0,0,16,16,0.0,0.0,0.0,0,[],0,[],0,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta70,70,2000,2000,False,6,0,10,10,4,2,12,12,0.6666666666666666,0.25,0.36363636363636365,2,"[('V4', 'V12'), ('V2', 'V11')]",0,[],6,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta70,70,500,500,False,1,1,15,16,1,1,15,16,0.5,0.0625,0.1111111111111111,0,[],0,[],2,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d1_beta70,70,5000,5000,False,8,0,8,8,6,2,10,10,0.75,0.375,0.5,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d2_beta10,10,1000,1000,False,4,1,12,13,4,1,12,13,0.8,0.25,0.38095238095238093,0,[],0,[],5,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d2_beta10,10,10000,10000,False,13,0,3,3,11,2,5,5,0.8461538461538461,0.6875,0.7586206896551724,2,"[('V4', 'V12'), ('V5', 'V12')]",0,[],13,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d2_beta10,10,200,200,False,0,0,16,16,0,0,16,16,0.0,0.0,0.0,0,[],0,[],0,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d2_beta10,10,2000,2000,False,6,0,10,10,4,2,12,12,0.6666666666666666,0.25,0.36363636363636365,2,"[('V4', 'V12'), ('V2', 'V11')]",0,[],6,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d2_beta10,10,500,500,False,1,2,15,17,1,2,15,17,0.3333333333333333,0.0625,0.10526315789473684,0,[],0,[],3,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d2_beta10,10,5000,5000,False,8,0,8,8,6,2,10,10,0.75,0.375,0.5,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d2_beta100,100,1000,1000,False,4,1,12,13,4,1,12,13,0.8,0.25,0.38095238095238093,0,[],0,[],5,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d2_beta100,100,10000,10000,False,13,0,3,3,11,2,5,5,0.8461538461538461,0.6875,0.7586206896551724,2,"[('V4', 'V12'), ('V5', 'V12')]",0,[],13,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d2_beta100,100,200,200,False,0,0,16,16,0,0,16,16,0.0,0.0,0.0,0,[],0,[],0,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d2_beta100,100,2000,2000,False,6,0,10,10,4,2,12,12,0.6666666666666666,0.25,0.36363636363636365,2,"[('V4', 'V12'), ('V2', 'V11')]",0,[],6,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d2_beta100,100,500,500,False,1,1,15,16,1,1,15,16,0.5,0.0625,0.1111111111111111,0,[],0,[],2,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d2_beta100,100,5000,5000,False,8,0,8,8,6,2,10,10,0.75,0.375,0.5,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d2_beta1000,1000,1000,1000,False,4,1,12,13,4,1,12,13,0.8,0.25,0.38095238095238093,0,[],0,[],5,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d2_beta1000,1000,10000,10000,False,13,0,3,3,11,2,5,5,0.8461538461538461,0.6875,0.7586206896551724,2,"[('V4', 'V12'), ('V5', 'V12')]",0,[],13,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d2_beta1000,1000,200,200,False,0,0,16,16,0,0,16,16,0.0,0.0,0.0,0,[],0,[],0,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d2_beta1000,1000,2000,2000,False,6,0,10,10,4,2,12,12,0.6666666666666666,0.25,0.36363636363636365,2,"[('V4', 'V12'), ('V2', 'V11')]",0,[],6,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d2_beta1000,1000,500,500,False,1,1,15,16,1,1,15,16,0.5,0.0625,0.1111111111111111,0,[],0,[],2,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d2_beta1000,1000,5000,5000,False,8,0,8,8,6,2,10,10,0.75,0.375,0.5,2,"[('V4', 'V5'), ('V2', 'V11')]",0,[],8,16
bn_N12_E16_01,monotonic_score_ess1_alpha0d2_beta200,200,1000,1000,False,4,1,12,13,4,1,12,13,0.8,0.25,0.38095238095238093,0,[],0,[],5,16
